// Converted from SA to VC by Timecyc Workshop
0 0 0 163 163 163 0 0 0 163 163 163 255 255 255 210 231 200 250 218 143 255 128 0 255 0 0 7 1 0 110 40 0 1500 10 0 120 40 40 200 123 96 0 0 0 0 0 0 139 112 87 240
21 21 21 137 137 137 21 21 21 137 137 137 255 255 255 97 94 78 97 94 78 255 128 0 255 0 0 0 1 1 50 40 0 150 -111 0 120 40 40 200 123 96 0 0 0 0 0 0 98 95 87 240
21 21 21 135 173 193 21 21 21 135 173 193 255 255 255 80 80 80 70 70 70 0 0 0 0 0 0 3 1 1 80 50 0 300 5 0 120 40 40 0 0 0 0 0 0 0 0 0 116 135 144 192
7 9 2 54 55 55 7 9 2 54 55 55 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1 1 1 200 100 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
0 0 0 20 20 20 0 0 0 20 20 20 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1 1 1 200 100 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
25 14 14 210 194 182 25 14 14 210 194 182 255 255 255 181 150 84 167 108 65 255 128 0 255 128 0 2 1 0 100 60 0 800 10 1 120 40 40 72 107 159 0 0 0 0 0 0 67 67 67 240
12 10 4 210 194 182 12 10 4 210 194 182 255 255 255 181 150 84 167 118 65 255 128 0 255 128 0 2 1 0 100 60 0 800 43 1 0 0 0 163 83 63 0 0 0 0 0 0 67 67 67 240
10 5 5 210 194 182 10 5 5 210 194 182 255 255 255 181 150 84 167 118 65 255 128 0 255 128 0 2 0 1 100 60 0 800 10 1 120 40 40 72 107 159 0 0 0 0 0 0 67 67 67 240
15 5 0 210 194 182 15 5 0 210 194 182 255 255 255 181 150 84 167 118 65 255 128 0 255 128 0 2 0 0 100 60 0 800 10 1 120 40 40 72 107 159 0 0 0 0 0 0 67 67 67 240
22 22 22 190 176 169 22 22 22 190 176 169 255 255 255 34 56 62 62 72 75 0 0 0 0 0 0 0 1 0 80 50 0 700 -22 1 120 100 100 46 58 61 0 0 0 0 0 0 122 126 134 240
30 30 30 163 163 163 30 30 30 163 163 163 255 255 255 109 142 189 165 155 130 255 128 0 155 0 0 2 0 0 100 60 0 455 66 1 120 40 40 0 0 0 0 0 0 0 0 0 67 67 67 240
30 30 30 163 163 163 30 30 30 163 163 163 255 255 255 109 142 189 165 155 130 255 128 0 155 0 0 2 0 0 100 60 0 455 66 1 120 40 40 0 0 0 0 0 0 0 0 0 67 67 67 240
30 30 30 108 108 108 30 30 30 108 108 108 255 255 255 62 72 75 62 72 75 10 10 0 10 0 0 2 1 1 80 50 0 1150 -22 1 120 100 100 46 58 61 0 0 0 0 0 0 122 126 134 240
20 30 30 167 198 223 20 30 30 167 198 223 255 255 255 40 40 40 70 70 70 0 0 0 0 0 0 2 1 1 80 80 0 650 5 1 120 40 40 0 0 0 0 0 0 0 0 0 132 176 189 240
13 13 13 141 141 141 13 13 13 141 141 141 255 255 255 41 60 60 35 53 50 10 10 0 10 0 0 2 1 1 60 50 0 150 -80 1 120 40 40 0 0 0 0 0 0 0 0 0 122 121 124 240
1 1 0 137 137 137 1 1 0 137 137 137 255 255 255 181 150 84 136 110 74 255 128 0 155 0 0 2 0 1 100 60 0 1000 10 1 120 40 40 0 0 0 0 0 0 0 0 0 67 67 67 240
13 13 0 163 163 163 13 13 0 163 163 163 255 255 255 109 142 189 165 155 130 255 128 0 155 0 0 2 0 0 100 60 0 1000 10 1 120 40 40 0 0 0 0 0 0 0 0 0 67 67 67 240
2 2 13 163 163 163 2 2 13 163 163 163 255 255 255 88 88 88 88 88 88 0 0 0 0 0 0 0 1 1 100 60 0 1000 10 1 120 52 79 88 88 88 0 0 0 0 0 0 67 67 67 240
5 5 0 163 163 163 5 5 0 163 163 163 255 255 255 109 142 189 165 155 130 255 128 0 155 0 0 2 0 0 100 60 0 1500 10 1 120 40 40 0 0 0 0 0 0 0 0 0 67 67 67 240
21 21 21 163 163 163 21 21 21 163 163 163 255 255 255 109 142 189 165 155 130 255 128 0 155 0 0 2 0 0 100 60 0 1500 10 1 120 40 40 54 55 55 0 0 0 0 0 0 67 67 67 240
7 5 22 190 176 169 7 5 22 190 176 169 255 255 255 36 36 40 31 36 44 0 0 0 0 0 0 2 0 1 80 50 0 1150 -22 1 120 100 100 46 58 61 0 0 0 0 0 0 105 126 134 240
255 167 198 223 255 255 255 167 198 223 255 255 255 40 40 40 70 70 70 0 0 0 0 0 0 2 1 0 80 80 0 650 123 1 120 40 40 0 0 0 132 176 0 0 0 0 0 0 189 240 255 38
0 0 0 163 163 163 0 0 0 163 163 163 255 255 255 76 59 26 84 67 24 255 128 0 155 0 0 2 1 0 100 60 0 1500 10 1 120 40 40 30 0 0 0 0 0 0 0 0 67 67 67 240
0 0 0 163 163 163 0 0 0 163 163 163 255 255 255 181 150 84 167 108 65 255 128 0 155 0 0 2 1 0 100 60 0 1500 10 1 120 40 40 30 0 0 0 0 0 0 0 0 67 67 67 240
21 21 21 137 137 137 21 21 21 137 137 137 255 255 255 87 84 69 87 84 69 255 128 0 155 0 0 2 1 1 50 60 0 150 -111 1 120 40 40 0 0 0 0 0 0 0 0 0 67 67 67 240
21 21 21 167 198 223 21 21 21 167 198 223 255 255 255 40 40 40 70 70 70 0 0 0 0 0 0 2 1 1 80 80 0 300 5 1 120 40 40 0 0 0 0 0 0 0 0 0 132 176 189 192
0 0 0 20 20 20 0 0 0 20 20 20 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1 1 1 200 100 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
0 0 0 50 50 50 0 0 0 50 50 50 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1 1 1 200 100 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
21 20 20 210 194 182 21 20 20 210 194 182 255 255 255 137 100 84 60 50 52 255 128 0 5 8 0 1 1 0 160 100 0 600 10 1 70 27 10 15 11 34 0 0 0 0 0 0 67 67 62 240
22 20 10 210 194 182 22 20 10 210 194 182 255 255 255 172 143 88 167 118 65 255 128 0 5 8 0 1 0 0 160 100 0 800 41 1 70 27 10 55 55 55 0 0 0 0 0 0 67 67 62 240
22 12 15 255 222 222 22 12 15 255 222 222 255 255 255 209 150 84 167 118 65 255 128 0 5 8 0 1 0 0 160 100 0 800 10 1 70 27 10 15 11 34 0 0 0 0 0 0 67 67 62 240
33 12 12 210 194 182 33 12 12 210 194 182 255 255 255 181 150 84 197 103 39 255 128 0 5 8 0 1 0 0 160 100 0 800 10 1 70 27 10 15 11 34 0 0 0 0 0 0 67 67 62 240
24 28 20 222 200 200 24 28 20 222 200 200 255 255 255 15 15 20 20 22 22 10 10 0 10 0 0 1 1 0 200 100 0 700 111 1 70 27 10 23 28 30 0 0 0 0 0 0 10 70 60 240
13 13 30 143 143 143 13 13 30 143 143 143 255 255 255 20 15 45 13 44 65 255 5 8 5 8 0 1 0 0 160 100 0 455 66 1 70 27 10 0 0 0 0 0 0 0 0 0 44 73 96 240
13 13 30 141 141 141 13 13 30 141 141 141 255 255 255 5 25 45 13 44 65 255 5 8 5 8 0 1 0 0 160 100 0 455 66 1 70 27 10 0 0 0 0 0 0 0 0 0 44 73 96 240
30 30 30 108 108 108 30 30 30 108 108 108 255 255 255 41 46 47 31 36 37 10 10 0 10 0 0 1 1 1 200 100 0 1150 -22 1 70 27 10 23 28 30 0 0 0 0 0 0 77 77 88 240
20 30 30 167 198 223 20 30 30 167 198 223 255 255 255 40 40 40 50 50 50 0 0 0 0 0 0 1 1 1 200 100 0 650 5 1 70 27 10 0 0 0 0 0 0 0 0 0 161 176 189 240
33 33 33 141 141 141 33 33 33 141 141 141 255 255 255 0 40 40 0 40 40 10 10 0 10 0 0 1 1 0 60 50 0 150 -100 1 70 27 10 0 0 0 0 0 0 0 0 0 123 124 120 240
12 6 12 138 138 138 12 6 12 138 138 138 255 255 255 31 15 44 39 24 64 255 5 8 5 8 0 1 0 0 160 100 0 1000 10 1 70 27 10 0 0 0 0 0 0 0 0 0 67 67 62 240
22 22 23 163 163 163 22 22 23 163 163 163 255 255 255 0 0 0 18 15 44 255 5 8 5 8 0 1 0 0 160 100 0 1000 200 1 70 27 10 0 0 0 0 0 0 0 0 0 71 46 53 240
2 20 33 163 163 163 2 20 33 163 163 163 255 255 255 22 33 44 11 23 44 0 0 8 0 0 0 0 1 1 160 100 0 1000 10 1 70 27 10 0 0 0 0 0 0 0 0 0 67 67 62 240
22 22 12 163 163 163 22 22 12 163 163 163 255 255 255 20 15 45 66 66 64 255 5 8 5 8 0 1 0 0 160 100 0 1500 10 1 70 27 10 0 0 0 0 0 0 0 0 0 67 67 62 240
33 33 33 163 163 163 33 33 33 163 163 163 255 255 255 20 15 45 66 66 64 255 5 8 5 8 0 1 0 0 160 100 0 1500 10 1 70 27 10 0 0 0 0 0 0 0 0 0 67 67 62 240
5 22 33 190 176 169 5 22 33 190 176 169 255 255 255 7 9 9 1 24 32 0 0 0 0 0 0 1 0 1 200 100 0 1150 -22 1 70 27 10 23 28 30 0 0 0 0 0 0 41 77 74 240
31 31 39 167 198 223 31 31 39 167 198 223 255 255 255 40 40 40 50 50 50 0 0 0 0 0 0 1 0 0 200 100 0 650 188 1 70 27 10 0 0 0 0 0 0 0 0 0 80 105 144 240
5 5 11 163 163 163 5 5 11 163 163 163 255 255 255 5 11 29 54 0 64 255 5 8 5 8 0 1 0 0 160 100 0 1500 10 1 70 27 10 0 0 0 0 0 0 0 0 0 67 67 62 240
10 10 10 163 163 163 10 10 10 163 163 163 255 255 255 5 11 29 54 0 64 255 5 8 5 8 0 1 0 0 160 100 0 1500 10 1 70 27 10 0 0 0 0 0 0 0 0 0 67 67 62 240
21 21 21 137 155 33 21 21 21 137 155 33 255 255 255 55 55 55 55 55 55 255 5 8 5 8 0 1 1 1 50 100 0 150 -111 1 70 27 10 0 0 0 0 0 0 0 0 0 67 67 62 240
21 21 21 167 198 223 21 21 21 167 198 223 255 255 255 40 40 40 50 50 50 0 0 0 0 0 0 1 1 1 200 100 0 300 5 1 70 27 10 0 0 0 0 0 0 0 0 0 161 176 189 192
0 0 0 20 20 20 0 0 0 20 20 20 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1 0 0 200 100 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
0 0 0 190 180 180 0 0 0 190 180 180 255 255 255 1 1 1 5 5 5 255 255 0 5 0 0 1 1 1 200 100 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
